current_epoch	train_loss	train_acc	train_f_score_hateful	train_f_score_abusive	train_f_score_normal	train_f_score_spam	train_acc_class_hateful	train_loss_class_hateful	train_acc_class_abusive	train_loss_class_abusive	train_acc_class_normal	train_loss_class_normal	train_acc_class_spam	train_loss_class_spam
45.0000	0.7234	0.7336	0.0545	0.4691	0.7936	0.1489	0.0188	2.8023	0.3593	1.5756	0.9706	0.3104	0.0980	1.4756
41.0000	0.7349	0.7314	0.0426	0.4682	0.7858	0.1129	0.0064	2.8957	0.3595	1.6205	0.9749	0.3106	0.0690	1.5087
83.0000	0.1167	0.9564	0.8607	0.9288	0.9678	0.9119	0.8712	0.3207	0.9292	0.1746	0.9788	0.0670	0.9058	0.2261
68.0000	0.1416	0.9480	0.8023	0.9145	0.9619	0.9009	0.8086	0.4318	0.9087	0.2231	0.9763	0.0789	0.8918	0.2677
70.0000	0.1365	0.9490	0.8123	0.9143	0.9636	0.8980	0.8173	0.4244	0.9099	0.2197	0.9755	0.0770	0.8973	0.2511
48.0000	0.7347	0.7317	0.0259	0.4589	0.8028	0.1265	0.0000	2.8649	0.3619	1.6048	0.9725	0.3116	0.0800	1.5073
84.0000	0.1178	0.9575	0.8570	0.9275	0.9696	0.9158	0.8533	0.3657	0.9288	0.1885	0.9802	0.0672	0.9111	0.2135
46.0000	0.7220	0.7342	0.0548	0.4707	0.7838	0.3540	1.5698	0.9718	0.3079	0.0962	1.4874	0.1516	0.0157	2.8401
69.0000	0.1335	0.9508	0.8194	0.9207	0.9654	0.9078	0.8209	0.4407	0.9182	0.2002	0.9771	0.0745	0.8998	0.2483
71.0000	0.1342	0.9505	0.8237	0.9229	0.9626	0.8991	0.8257	0.4116	0.9207	0.2007	0.9769	0.0762	0.8932	0.2589
42.0000	0.7320	0.7322	0.0425	0.4746	0.7838	0.1230	0.0048	2.8925	0.3620	1.5941	0.9734	0.3107	0.0765	1.4989
85.0000	0.1187	0.9572	0.8377	0.9229	0.9685	0.9187	0.8468	0.3907	0.9194	0.1971	0.9801	0.0666	0.9117	0.2159
49.0000	0.7359	0.7312	0.0434	0.4695	0.7782	0.1152	0.0048	2.8717	0.3585	1.6108	0.9737	0.3113	0.0715	1.5184
72.0000	0.1344	0.9510	0.8602	0.9255	0.9643	0.9248	0.2053	0.9770	0.0760	0.8938	0.2541	0.8992	0.8518	0.3629
70.0000	0.1321	0.9507	0.8240	0.9163	0.9640	0.9022	0.8283	0.4062	0.9122	0.2135	0.9767	0.0744	0.8968	0.2549
86.0000	0.1163	0.9575	0.8483	0.9285	0.9691	0.9200	0.8534	0.3508	0.9259	0.1892	0.9791	0.0666	0.9176	0.2139
47.0000	0.7207	0.7353	0.0474	0.4720	0.8035	0.1599	0.0157	2.8524	0.3712	1.5650	0.9708	0.3068	0.1029	1.4692
50.0000	0.7340	0.7314	0.0417	0.4600	0.7852	0.1174	0.0021	2.8739	0.3545	1.6089	0.9736	0.3126	0.0740	1.5068
43.0000	0.7335	0.7318	0.0560	0.4666	0.7831	0.3528	1.6104	0.9717	0.3098	0.0896	1.5022	0.1406	0.0133	2.8588
87.0000	0.1142	0.9586	0.8527	0.9309	0.9689	0.9221	0.8614	0.3655	0.9280	0.1853	0.9807	0.0651	0.9143	0.2041
73.0000	0.1299	0.9518	0.8382	0.9229	0.9660	0.9052	0.8470	0.3825	0.9193	0.1986	0.9772	0.0738	0.8982	0.2435
71.0000	0.1263	0.9540	0.8297	0.9185	0.9665	0.9181	0.8256	0.4171	0.9153	0.2085	0.9793	0.0717	0.9087	0.2255
48.0000	0.7215	0.7342	0.0579	0.4678	0.7952	0.1542	0.0208	2.8283	0.3553	1.5737	0.9707	0.3085	0.1008	1.4757
88.0000	0.1128	0.9580	0.8644	0.9298	0.9692	0.9192	0.8646	0.3440	0.9255	0.1724	0.9802	0.0646	0.9157	0.2045
74.0000	0.1283	0.9528	0.8230	0.9155	0.9667	0.9092	0.8274	0.3956	0.9158	0.2076	0.9779	0.0720	0.9047	0.2359
51.0000	0.7330	0.7329	0.0363	0.4654	0.7892	0.1325	0.0033	2.8794	0.3577	1.6120	0.9733	0.3113	0.0841	1.4954
72.0000	0.1297	0.9517	0.8176	0.9147	0.9639	0.9099	0.8282	0.4144	0.9118	0.2119	0.9783	0.0715	0.8989	0.2437
44.0000	0.7314	0.7334	0.0456	0.4703	0.7837	0.1270	0.0091	2.8670	0.3616	1.5996	0.9751	0.3107	0.0778	1.4977
89.0000	0.1118	0.9583	0.8616	0.9292	0.9703	0.9152	0.8677	0.3168	0.9294	0.1822	0.9811	0.0629	0.9063	0.2159
75.0000	0.1296	0.9519	0.8343	0.9205	0.9653	0.9082	0.8345	0.3944	0.9202	0.1960	0.9771	0.0733	0.9034	0.2442
49.0000	0.7189	0.7361	0.0562	0.4593	0.8056	0.1711	0.0214	2.8174	0.3665	1.5474	0.9708	0.3063	0.1097	1.4738
73.0000	0.1304	0.9525	0.8355	0.9204	0.9650	0.9103	0.8360	0.3969	0.9179	0.2084	0.9781	0.0726	0.9030	0.2424
52.0000	0.7320	0.7322	0.0459	0.4767	0.7768	0.1236	0.0091	2.8150	0.3617	1.5947	0.9737	0.3121	0.0777	1.5036
90.0000	0.1145	0.9581	0.8531	0.9284	0.9707	0.9178	0.8516	0.3729	0.9265	0.1837	0.9801	0.0639	0.9144	0.2159
45.0000	0.7307	0.7336	0.0426	0.4676	0.7906	0.1248	0.0097	2.8459	0.3601	1.5970	0.9758	0.3098	0.0783	1.4972
76.0000	0.1262	0.9541	0.8278	0.9203	0.9670	0.9128	0.8388	0.4025	0.9207	0.2017	0.9782	0.0696	0.9076	0.2355
74.0000	0.1262	0.9532	0.8227	0.9234	0.9651	0.9107	0.8348	0.3792	0.9185	0.1989	0.9780	0.0704	0.9041	0.2401
91.0000	0.1128	0.9605	0.8579	0.9326	0.9721	0.9240	0.8649	0.3401	0.9318	0.1863	0.9817	0.0621	0.9188	0.2126
50.0000	0.7193	0.7346	0.0498	0.4743	0.7900	0.1661	0.0167	2.8372	0.3619	1.5673	0.9692	0.3078	0.1062	1.4689
53.0000	0.7336	0.7317	0.0383	0.4563	0.7908	0.1220	0.0028	2.8814	0.3527	1.6132	0.9735	0.3104	0.0766	1.5126
92.0000	0.1098	0.9599	0.8606	0.9341	0.9715	0.9217	0.9364	0.1714	0.9810	0.0628	0.9161	0.1993	0.8575	0.3429
77.0000	0.1255	0.9532	0.8348	0.9237	0.9652	0.9094	0.8384	0.4034	0.9256	0.1914	0.9770	0.0708	0.9041	0.2329
75.0000	0.1292	0.9514	0.8094	0.9217	0.9641	0.9090	0.9190	0.2009	0.9779	0.0718	0.9009	0.2354	0.8181	0.4405
46.0000	0.7298	0.7335	0.0512	0.4671	0.7875	0.1469	0.0168	2.8731	0.3528	1.6023	0.9716	0.3098	0.0903	1.4935
93.0000	0.1118	0.9604	0.8629	0.9339	0.9718	0.9233	0.8718	0.3228	0.9341	0.1739	0.9810	0.0632	0.9189	0.2092
51.0000	0.7175	0.7351	0.0617	0.4700	0.7903	0.1637	0.0202	2.7638	0.3566	1.5703	0.9702	0.3074	0.1083	1.4636
54.0000	0.7320	0.7329	0.0344	0.4708	0.7911	0.1389	0.0040	2.8731	0.3633	1.5918	0.9722	0.3109	0.0883	1.5032
78.0000	0.1289	0.9516	0.8359	0.9218	0.9640	0.9050	0.9221	0.1992	0.9762	0.0737	0.9001	0.2416	0.8412	0.3818
76.0000	0.1214	0.9543	0.8294	0.9256	0.9657	0.9131	0.8250	0.3807	0.9240	0.1816	0.9787	0.0692	0.9049	0.2303
94.0000	0.1104	0.9605	0.8561	0.9311	0.9731	0.9226	0.8604	0.3506	0.9346	0.1690	0.9814	0.0618	0.9196	0.2052
79.0000	0.1258	0.9537	0.8334	0.9253	0.9662	0.9210	0.1945	0.9781	0.0706	0.9070	0.2376	0.9118	0.8331	0.3963
47.0000	0.7273	0.7337	0.0436	0.4699	0.7915	0.1432	0.0086	2.8441	0.3654	1.5875	0.9715	0.3100	0.0902	1.4889
77.0000	0.1231	0.9546	0.8362	0.9252	0.9677	0.9121	0.8303	0.3833	0.9235	0.1954	0.9795	0.0692	0.9045	0.2307
52.0000	0.7170	0.7341	0.0573	0.4675	0.7957	0.1603	0.0202	2.7961	0.3660	1.5616	0.9691	0.3056	0.1019	1.4687
55.0000	0.7311	0.7313	0.0432	0.4645	0.7841	0.1377	0.0081	2.8427	0.3559	1.5992	0.9709	0.3104	0.0880	1.4980
95.0000	0.1123	0.9597	0.8672	0.9363	0.9698	0.9199	0.8652	0.3483	0.9367	0.1718	0.9803	0.0633	0.9175	0.2091
80.0000	0.1234	0.9535	0.8375	0.9229	0.9654	0.9102	0.8422	0.4073	0.9192	0.1976	0.9781	0.0693	0.8998	0.2317
96.0000	0.1113	0.9595	0.8498	0.9331	0.9696	0.9231	0.8603	0.3331	0.9316	0.1744	0.9805	0.0635	0.9196	0.2017
78.0000	0.1243	0.9545	0.8390	0.9231	0.9675	0.9121	0.8389	0.3879	0.9209	0.1930	0.9795	0.0681	0.9020	0.2422
56.0000	0.7303	0.7329	0.0354	0.4681	0.7908	0.1222	0.0056	2.8672	0.3612	1.5983	0.9741	0.3101	0.0747	1.4988
48.0000	0.7283	0.7334	0.0534	0.4762	0.7810	0.1350	0.0149	2.8407	0.3601	1.5842	0.9734	0.3093	0.0833	1.4943
53.0000	0.7145	0.7370	0.0654	0.4860	0.7836	0.1650	0.0221	2.7760	0.3666	1.5394	0.9723	0.3066	0.1061	1.4646
97.0000	0.1074	0.9614	0.8685	0.9415	0.9708	0.9261	0.8660	0.3361	0.9398	0.1653	0.9818	0.0618	0.9177	0.1977
81.0000	0.1217	0.9558	0.8503	0.9224	0.9682	0.9216	0.1895	0.9794	0.0688	0.9055	0.2312	0.9125	0.8549	0.3662
79.0000	0.1248	0.9538	0.8328	0.9241	0.9677	0.9090	0.8331	0.4092	0.9225	0.1897	0.9786	0.0697	0.9049	0.2381
98.0000	0.1089	0.9605	0.8684	0.9358	0.9721	0.9209	0.8668	0.3348	0.9362	0.1715	0.9815	0.0615	0.9165	0.2038
57.0000	0.7309	0.7329	0.0402	0.4658	0.7879	0.1407	0.0031	2.8637	0.3591	1.5955	0.9724	0.3098	0.0889	1.5054
82.0000	0.1202	0.9564	0.8459	0.9254	0.9686	0.9153	0.8477	0.3849	0.9273	0.1930	0.9784	0.0690	0.9105	0.2181
54.0000	0.7133	0.7361	0.0548	0.4759	0.7977	0.1661	0.0174	2.7867	0.3755	1.5435	0.9706	0.3045	0.1077	1.4593
49.0000	0.7254	0.7339	0.0580	0.4751	0.7845	0.1332	0.0165	2.8290	0.3623	1.5821	0.9732	0.3082	0.0835	1.4933
80.0000	0.1234	0.9540	0.8317	0.9295	0.9669	0.9113	0.9175	0.1925	0.9792	0.0694	0.9019	0.2314	0.8369	0.4070
99.0000	0.1117	0.9588	0.8526	0.9272	0.9710	0.9212	0.8702	0.3269	0.9262	0.1741	0.9807	0.0636	0.9161	0.2071
83.0000	0.1172	0.9574	0.8523	0.9306	0.9701	0.9162	0.8601	0.3426	0.9320	0.1805	0.9796	0.0677	0.9093	0.2196
58.0000	0.7284	0.7322	0.0485	0.4680	0.7826	0.1256	0.0107	2.8379	0.3601	1.5924	0.9724	0.3117	0.0801	1.4884
81.0000	0.1208	0.9548	0.8254	0.9201	0.9673	0.9149	0.8361	0.3853	0.9177	0.1990	0.9792	0.0667	0.9110	0.2214
55.0000	0.7136	0.7355	0.0600	0.4730	0.7875	0.1725	0.0186	2.7987	0.3608	1.5616	0.9692	0.3053	0.1117	1.4524
50.0000	0.7248	0.7332	0.0601	0.4725	0.7863	0.1424	0.0180	2.8591	0.3666	1.5746	0.9714	0.3088	0.0903	1.4837
84.0000	0.1190	0.9574	0.8474	0.9284	0.9696	0.9161	0.8506	0.3674	0.9294	0.1912	0.9797	0.0680	0.9076	0.2249
82.0000	0.1161	0.9568	0.8432	0.9334	0.9675	0.9153	0.8500	0.3597	0.9318	0.1751	0.9801	0.0652	0.9066	0.2208
59.0000	0.7282	0.7316	0.0430	0.4654	0.7836	0.1339	0.0046	2.8339	0.3601	1.5906	0.9712	0.3097	0.0831	1.4978
56.0000	0.7124	0.7368	0.0625	0.4727	0.7926	0.1833	0.0221	2.7641	0.3635	1.5423	0.9691	0.3058	0.1190	1.4584
85.0000	0.1159	0.9566	0.8463	0.9305	0.9684	0.9130	0.8572	0.3471	0.9272	0.1807	0.9792	0.0655	0.9089	0.2203
51.0000	0.7250	0.7331	0.0543	0.4601	0.7899	0.1471	0.0136	2.8228	0.3592	1.5734	0.9712	0.3078	0.0929	1.4899
83.0000	0.1197	0.9567	0.8504	0.9236	0.9680	0.9179	0.8468	0.3711	0.9220	0.2016	0.9801	0.0660	0.9120	0.2219
60.0000	0.7268	0.7334	0.0358	0.4613	0.8035	0.1453	0.0080	2.8489	0.3620	1.5923	0.9712	0.3094	0.0922	1.4896
86.0000	0.1144	0.9584	0.8588	0.9286	0.9706	0.9173	0.8615	0.3580	0.9261	0.1796	0.9809	0.0640	0.9110	0.2162
57.0000	0.7107	0.7358	0.0643	0.4819	0.7862	0.1734	0.0228	2.7408	0.3678	1.5258	0.9694	0.3057	0.1110	1.4555
84.0000	0.1182	0.9562	0.8408	0.9291	0.9699	0.8480	0.3957	0.9799	0.0660	0.9067	0.2178	0.9132	0.9262	0.1869
52.0000	0.7247	0.7336	0.0510	0.4567	0.7986	0.1413	0.0176	2.8414	0.3522	1.5906	0.9725	0.3090	0.0895	1.4853
87.0000	0.1139	0.9572	0.8547	0.9321	0.9683	0.9165	0.8547	0.3481	0.9326	0.1757	0.9791	0.0651	0.9118	0.2090
61.0000	0.7276	0.7334	0.0604	0.4706	0.7841	0.1445	0.0141	2.7964	0.3646	1.5726	0.9713	0.3111	0.0929	1.4923
85.0000	0.1157	0.9583	0.8619	0.9285	0.9689	0.9190	0.8573	0.3446	0.9290	0.1922	0.9803	0.0647	0.9140	0.2142
58.0000	0.7112	0.7365	0.0645	0.4748	0.7980	0.1716	0.0260	2.7342	0.3667	1.5302	0.9707	0.3047	0.1106	1.4600
88.0000	0.1163	0.9563	0.8593	0.9283	0.9683	0.9160	0.8629	0.3329	0.9265	0.1855	0.9782	0.0675	0.9129	0.2090
53.0000	0.7227	0.7332	0.0611	0.4730	0.7848	0.1395	0.0244	2.7511	0.3608	1.5770	0.9721	0.3093	0.0860	1.4843
62.0000	0.7259	0.7335	0.0462	0.4741	0.7874	0.1375	0.0074	2.7984	0.3685	1.5834	0.9715	0.3109	0.0852	1.4828
86.0000	0.1166	0.9566	0.8610	0.9276	0.9669	0.9154	0.8602	0.3483	0.9248	0.1892	0.9803	0.0655	0.9056	0.2137
59.0000	0.7091	0.7368	0.0629	0.4779	0.7894	0.1773	0.0192	2.7530	0.3696	1.5244	0.9692	0.3070	0.1148	1.4477
89.0000	0.1171	0.9563	0.8639	0.9279	0.9670	0.9134	0.8622	0.3296	0.9280	0.1864	0.9784	0.0675	0.9090	0.2180
87.0000	0.1152	0.9582	0.8598	0.9316	0.9684	0.9187	0.8530	0.3848	0.9315	0.1705	0.9800	0.0654	0.9103	0.2173
54.0000	0.7229	0.7348	0.0600	0.4711	0.7892	0.1396	0.0183	2.8216	0.3641	1.5702	0.9736	0.3062	0.0873	1.4893
63.0000	0.7266	0.7341	0.0472	0.4741	0.7862	0.1457	0.0088	2.8105	0.3691	1.5716	0.9725	0.3080	0.0924	1.5008
90.0000	0.1130	0.9580	0.8462	0.9286	0.9697	0.9185	0.8550	0.3385	0.9269	0.1737	0.9796	0.0643	0.9138	0.2172
60.0000	0.7091	0.7357	0.0501	0.4758	0.8031	0.1824	0.0212	2.7572	0.3722	1.5262	0.9668	0.3042	0.1189	1.4503
88.0000	0.1131	0.9583	0.8605	0.9338	0.9694	0.9321	0.1773	0.9804	0.0634	0.9112	0.2110	0.9162	0.8570	0.3699
64.0000	0.7249	0.7338	0.0574	0.4802	0.7892	0.1500	0.0166	2.7950	0.3793	1.5658	0.9695	0.3098	0.0944	1.4863
91.0000	0.1134	0.9590	0.8471	0.9325	0.9691	0.9228	0.8515	0.3709	0.9285	0.1834	0.9807	0.0645	0.9175	0.2033
55.0000	0.7205	0.7343	0.0570	0.4614	0.7995	0.1471	0.0217	2.7904	0.3555	1.5788	0.9713	0.3084	0.0937	1.4802
89.0000	0.1127	0.9591	0.8426	0.9314	0.9706	0.9219	0.9315	0.1709	0.9813	0.0643	0.9139	0.2109	0.8489	0.3520
61.0000	0.7082	0.7384	0.0729	0.4776	0.8003	0.1806	0.0349	2.7391	0.3716	1.5331	0.9704	0.3038	0.1170	1.4568
92.0000	0.1095	0.9597	0.8674	0.9323	0.9707	0.9241	0.8744	0.3260	0.9319	0.1756	0.9792	0.0638	0.9215	0.1975
65.0000	0.7237	0.7336	0.0442	0.4683	0.7976	0.1490	0.0083	2.7919	0.3695	1.5660	0.9702	0.3095	0.0945	1.4844
90.0000	0.1133	0.9581	0.8509	0.9238	0.9708	0.9189	0.8555	0.3690	0.9258	0.1815	0.9801	0.0642	0.9155	0.2076
56.0000	0.7209	0.7352	0.0635	0.4675	0.7950	0.3583	1.5704	0.9718	0.3081	0.0954	1.4843	0.1473	0.0232	2.7927
93.0000	0.1119	0.9598	0.8428	0.9267	0.9727	0.9243	0.8543	0.3354	0.9291	0.1765	0.9806	0.0637	0.9221	0.2059
62.0000	0.7066	0.7378	0.0674	0.4882	0.7906	0.1900	0.0246	2.7531	0.3790	1.5127	0.9685	0.3049	0.1213	1.4467
91.0000	0.1097	0.9599	0.8631	0.9327	0.9694	0.9242	0.8632	0.3486	0.9278	0.1753	0.9815	0.0617	0.9157	0.2050
66.0000	0.7232	0.7335	0.0595	0.4711	0.7834	0.1489	0.0141	2.8049	0.3637	1.5750	0.9709	0.3082	0.0943	1.4896
94.0000	0.1107	0.9587	0.8721	0.9326	0.9689	0.9216	0.8700	0.3332	0.9351	0.1671	0.9791	0.0652	0.9158	0.2005
57.0000	0.7191	0.7352	0.0623	0.4711	0.7982	0.1449	0.0280	2.7691	0.3654	1.5706	0.9722	0.3073	0.0934	1.4759
63.0000	0.7057	0.7374	0.0741	0.4828	0.7995	0.1851	0.0351	2.7289	0.3827	1.5068	0.9679	0.3033	0.1200	1.4474
92.0000	0.1111	0.9589	0.8723	0.9296	0.9704	0.9184	0.8676	0.3323	0.9317	0.1697	0.9809	0.0621	0.9117	0.2118
67.0000	0.7225	0.7332	0.0533	0.4792	0.7823	0.1488	0.0110	2.8195	0.3675	1.5665	0.9702	0.3082	0.0940	1.4872
95.0000	0.1108	0.9597	0.8605	0.9346	0.9704	0.9186	0.8608	0.3294	0.9341	0.1746	0.9804	0.0629	0.9152	0.2108
58.0000	0.7186	0.7347	0.0631	0.4685	0.7849	0.1695	0.0177	2.7908	0.3580	1.5715	0.9701	0.3070	0.1082	1.4643
93.0000	0.1133	0.9594	0.8472	0.9283	0.9708	0.9288	0.1799	0.9804	0.0651	0.9216	0.1985	0.9251	0.8563	0.3520
64.0000	0.7047	0.7383	0.0833	0.4849	0.7915	0.3754	1.5103	0.9677	0.3047	0.1252	1.4463	0.1928	0.0407	2.6722
96.0000	0.1078	0.9593	0.8687	0.9359	0.9694	0.9189	0.8682	0.3308	0.9322	0.1664	0.9806	0.0612	0.9139	0.2029
68.0000	0.7197	0.7352	0.0531	0.4834	0.7829	0.3733	1.5528	0.9713	0.3075	0.1005	1.4787	0.1593	0.0110	2.8045
94.0000	0.1104	0.9585	0.8602	0.9331	0.9690	0.9194	0.8675	0.3357	0.9326	0.1718	0.9807	0.0621	0.9103	0.2115
59.0000	0.7188	0.7356	0.0619	0.4810	0.7888	0.1537	0.0189	2.7703	0.3712	1.5538	0.9719	0.3070	0.0977	1.4772
97.0000	0.1117	0.9583	0.8450	0.9303	0.9706	0.9175	0.8502	0.3518	0.9352	0.1621	0.9805	0.0632	0.9109	0.2155
65.0000	0.7015	0.7386	0.0693	0.4799	0.7940	0.1940	0.0233	2.7144	0.3740	1.5104	0.9684	0.3023	0.1277	1.4357
69.0000	0.7194	0.7340	0.0481	0.4723	0.7918	0.1618	0.0115	2.7836	0.3674	1.5673	0.9696	0.3085	0.1046	1.4712
95.0000	0.1086	0.9603	0.8610	0.9318	0.9712	0.9228	0.8584	0.3523	0.9301	0.1718	0.9813	0.0618	0.9172	0.2016
98.0000	0.1105	0.9595	0.8426	0.9372	0.9708	0.9193	0.8407	0.3481	0.9383	0.1724	0.9808	0.0623	0.9141	0.2083
60.0000	0.7162	0.7367	0.0644	0.4794	0.7919	0.1669	0.0217	2.8007	0.3644	1.5581	0.9713	0.3051	0.1066	1.4668
66.0000	0.7019	0.7388	0.0686	0.4827	0.8032	0.2019	0.0300	2.7180	0.3844	1.4855	0.9669	0.3034	0.1318	1.4391
96.0000	0.1099	0.9602	0.8524	0.9358	0.9716	0.9234	0.8575	0.3555	0.9366	0.1692	0.9819	0.0610	0.9133	0.2082
70.0000	0.7183	0.7335	0.0443	0.4783	0.7917	0.1572	0.0123	2.8106	0.3673	1.5614	0.9677	0.3080	0.1020	1.4694
99.0000	0.1101	0.9602	0.8773	0.9307	0.9717	0.9206	0.8893	0.2932	0.9243	0.1912	0.9813	0.0627	0.9177	0.2022
97.0000	0.1080	0.9599	0.8468	0.9338	0.9710	0.9221	0.8562	0.3327	0.9333	0.1666	0.9810	0.0606	0.9171	0.2040
61.0000	0.7159	0.7346	0.0653	0.4818	0.7820	0.1621	0.0209	2.7538	0.3678	1.5578	0.9696	0.3067	0.1031	1.4697
67.0000	0.7012	0.7379	0.0675	0.4820	0.7929	0.3671	1.5151	0.9687	0.3034	0.1224	1.4417	0.1868	0.0260	2.6996
71.0000	0.7180	0.7330	0.0439	0.4689	0.7947	0.3684	1.5492	0.9659	0.3077	0.1126	1.4728	0.1719	0.0079	2.7595
98.0000	0.1096	0.9597	0.8641	0.9367	0.9705	0.9179	0.8644	0.3525	0.9354	0.1682	0.9816	0.0617	0.9122	0.2041
62.0000	0.7165	0.7345	0.0658	0.4746	0.7910	0.1617	0.0268	2.7827	0.3635	1.5599	0.9689	0.3056	0.1030	1.4748
68.0000	0.7008	0.7378	0.0594	0.4746	0.8115	0.1908	0.0265	2.6723	0.3766	1.5062	0.9674	0.3027	0.1249	1.4366
99.0000	0.1064	0.9613	0.8571	0.9413	0.9712	0.9250	0.8647	0.3253	0.9364	0.1613	0.9821	0.0610	0.9165	0.2035
72.0000	0.7189	0.7349	0.0436	0.4792	0.7926	0.1460	0.0070	2.7908	0.3734	1.5541	0.9715	0.3056	0.0934	1.4947
63.0000	0.7165	0.7360	0.0545	0.4764	0.7992	0.1707	0.0176	2.7936	0.3697	1.5585	0.9694	0.3079	0.1128	1.4576
73.0000	0.7175	0.7370	0.0569	0.4900	0.7956	0.1675	0.0175	2.8232	0.3866	1.5291	0.9700	0.3082	0.1089	1.4660
69.0000	0.7013	0.7374	0.0819	0.4879	0.7884	0.1973	0.0326	2.6846	0.3779	1.4901	0.9660	0.3028	0.1291	1.4476
64.0000	0.7134	0.7363	0.0615	0.4808	0.7955	0.1700	0.0215	2.7595	0.3742	1.5318	0.9695	0.3064	0.1104	1.4634
74.0000	0.7170	0.7347	0.0572	0.4773	0.7897	0.1651	0.0180	2.7635	0.3699	1.5508	0.9688	0.3094	0.1042	1.4785
70.0000	0.6985	0.7393	0.0765	0.4898	0.7940	0.1970	0.0297	2.7141	0.3795	1.5014	0.9676	0.3024	0.1310	1.4215
65.0000	0.7117	0.7355	0.0517	0.4706	0.8090	0.1608	0.0218	2.7656	0.3683	1.5487	0.9696	0.3056	0.1042	1.4603
75.0000	0.7154	0.7338	0.0493	0.4819	0.7947	0.1467	0.0129	2.7754	0.3718	1.5407	0.9700	0.3052	0.0935	1.4739
71.0000	0.6962	0.7393	0.0884	0.4905	0.7855	0.3780	1.4950	0.9663	0.3022	0.1379	1.4213	0.2111	0.0379	2.6721
66.0000	0.7120	0.7364	0.0780	0.4725	0.7906	0.1666	0.0307	2.7779	0.3693	1.5468	0.9700	0.3058	0.1085	1.4488
76.0000	0.7145	0.7358	0.0551	0.4740	0.8027	0.1716	0.0211	2.7854	0.3720	1.5378	0.9683	0.3092	0.1101	1.4713
72.0000	0.6967	0.7391	0.0846	0.4920	0.7914	0.3787	1.4788	0.9652	0.3015	0.1408	1.4348	0.2131	0.0405	2.7030
67.0000	0.7118	0.7387	0.0762	0.4911	0.7881	0.1828	0.0274	2.7759	0.3822	1.5298	0.9702	0.3049	0.1156	1.4604
77.0000	0.7140	0.7369	0.0474	0.4779	0.8016	0.1615	0.3778	1.5342	0.9717	0.3050	0.1021	1.4683	0.0139	2.7844
73.0000	0.6963	0.7383	0.0790	0.4829	0.8070	0.2063	0.0392	2.6704	0.3898	1.4690	0.9644	0.3026	0.1382	1.4239
68.0000	0.7116	0.7369	0.0706	0.4718	0.7809	0.1833	0.0218	2.7520	0.3626	1.5424	0.9694	0.3055	0.1175	1.4600
78.0000	0.7144	0.7360	0.0502	0.4773	0.7951	0.3757	1.5516	0.9689	0.3060	0.1134	1.4621	0.1761	0.0138	2.7702
74.0000	0.6933	0.7392	0.0781	0.4897	0.8031	0.2000	0.0376	2.6645	0.3897	1.4736	0.9656	0.3005	0.1331	1.4262
69.0000	0.7086	0.7367	0.0613	0.4698	0.8055	0.1803	0.0305	2.7636	0.3667	1.5475	0.9684	0.3038	0.1167	1.4486
79.0000	0.7121	0.7348	0.0419	0.4693	0.8093	0.1671	0.0140	2.7649	0.3730	1.5249	0.9679	0.3074	0.1074	1.4706
75.0000	0.6948	0.7397	0.0898	0.4899	0.7958	0.2033	0.0450	2.6429	0.3800	1.4690	0.9666	0.3007	0.1336	1.4344
70.0000	0.7100	0.7364	0.0643	0.4807	0.8007	0.1769	0.0245	2.7248	0.3771	1.5317	0.9673	0.3042	0.1164	1.4638
80.0000	0.7126	0.7355	0.0560	0.4662	0.7992	0.1828	0.0199	2.7428	0.3658	1.5455	0.9670	0.3072	0.1190	1.4594
76.0000	0.6936	0.7392	0.0824	0.4886	0.7901	0.2064	0.0348	2.6691	0.3744	1.4761	0.9663	0.3018	0.1369	1.4208
81.0000	0.7118	0.7356	0.0669	0.4841	0.7880	0.1766	0.0216	2.7582	0.3766	1.5240	0.9671	0.3065	0.1158	1.4584
71.0000	0.7077	0.7370	0.0665	0.4802	0.7934	0.1802	0.0248	2.7251	0.3781	1.5176	0.9689	0.3040	0.1167	1.4550
77.0000	0.6928	0.7398	0.0922	0.4905	0.7874	0.2117	0.0399	2.6675	0.3821	1.4683	0.9663	0.3015	0.1401	1.4203
82.0000	0.7112	0.7360	0.0603	0.4841	0.7873	0.3673	1.5464	0.9690	0.3037	0.1118	1.4671	0.1726	0.0200	2.7439
72.0000	0.7079	0.7378	0.0738	0.4843	0.7872	0.1960	0.0257	2.7677	0.3728	1.5223	0.9676	0.3055	0.1278	1.4444
78.0000	0.6887	0.7424	0.0805	0.4984	0.7968	0.2195	0.0344	2.6479	0.3841	1.4531	0.9678	0.2976	0.1468	1.4230
83.0000	0.7108	0.7361	0.0674	0.4850	0.7858	0.1808	0.0203	2.7693	0.3806	1.5127	0.9672	0.3062	0.1183	1.4568
73.0000	0.7058	0.7384	0.0931	0.4919	0.7851	0.1833	0.0401	2.6833	0.3819	1.5285	0.9689	0.3038	0.1190	1.4492
79.0000	0.6892	0.7408	0.0875	0.4997	0.8016	0.2115	0.0441	2.6498	0.3915	1.4576	0.9649	0.2997	0.1427	1.4176
84.0000	0.7122	0.7362	0.0597	0.4811	0.7992	0.1879	0.0238	2.7551	0.3781	1.5300	0.9662	0.3072	0.1225	1.4536
