current_epoch	train_loss	train_acc	train_f_score_hateful	train_f_score_abusive	train_f_score_normal	train_f_score_spam	train_acc_class_hateful	train_loss_class_hateful	train_acc_class_abusive	train_loss_class_abusive	train_acc_class_normal	train_loss_class_normal	train_acc_class_spam	train_loss_class_spam
19.0000	0.5532	0.7860	0.1318	0.6909	0.8271	0.3041	0.0649	2.2492	0.6147	0.9340	0.9804	0.2544	0.2037	1.2203
20.0000	0.5513	0.7862	0.1230	0.6932	0.8373	0.3064	0.0698	2.2575	0.6203	0.9071	0.9801	0.2543	0.2049	1.2198
20.0000	0.5513	0.7860	0.1346	0.6984	0.8220	0.2972	0.0589	2.3054	0.6160	0.9204	0.9804	0.2526	0.2043	1.2201
20.0000	0.5514	0.7869	0.1175	0.6900	0.8380	0.3148	0.0623	2.2838	0.6125	0.9233	0.9794	0.2565	0.2131	1.2016
21.0000	0.5497	0.7871	0.1379	0.6981	0.8265	0.3105	0.0665	2.2579	0.6184	0.9167	0.9796	0.2544	0.2133	1.2064
21.0000	0.5498	0.7872	0.1342	0.6947	0.8352	0.3101	0.0703	2.2642	0.6188	0.9139	0.9800	0.2542	0.2103	1.2079
21.0000	0.5499	0.7867	0.1311	0.6926	0.8270	0.3041	0.0579	2.3121	0.6153	0.9179	0.9806	0.2528	0.2072	1.2154
22.0000	0.5484	0.7876	0.1343	0.7005	0.8277	0.3123	0.0653	2.2618	0.6247	0.9096	0.9795	0.2533	0.2122	1.2106
22.0000	0.5486	0.7873	0.1335	0.6958	0.8304	0.3086	0.0681	2.2564	0.6191	0.9130	0.9799	0.2525	0.2072	1.2130
22.0000	0.5485	0.7879	0.1242	0.7032	0.8414	0.3145	0.0653	2.2771	0.6312	0.9006	0.9797	0.2532	0.2154	1.2034
23.0000	0.5473	0.7883	0.1242	0.7032	0.8402	0.3134	0.0650	2.2630	0.6341	0.8995	0.9793	0.2536	0.2153	1.2018
23.0000	0.5473	0.7880	0.1249	0.6991	0.8413	0.3165	0.0672	2.2611	0.6283	0.9043	0.9795	0.2522	0.2174	1.2087
23.0000	0.5472	0.7883	0.1331	0.7062	0.8356	0.3097	0.0742	2.2644	0.6303	0.8932	0.9797	0.2531	0.2116	1.2082
24.0000	0.5463	0.7884	0.1455	0.7120	0.8296	0.3076	0.0724	2.2663	0.6397	0.8855	0.9796	0.2522	0.2117	1.2068
24.0000	0.5461	0.7888	0.1401	0.7028	0.8364	0.3129	0.0707	2.2621	0.6301	0.9009	0.9793	0.2526	0.2170	1.2046
24.0000	0.5462	0.7889	0.1321	0.7034	0.8303	0.3196	0.0665	2.2602	0.6332	0.8935	0.9789	0.2530	0.2184	1.2018
25.0000	0.5453	0.7888	0.1394	0.7109	0.8369	0.3139	0.0762	2.2741	0.6384	0.8918	0.9798	0.2501	0.2143	1.2071
25.0000	0.5453	0.7891	0.1426	0.7065	0.8320	0.3167	0.0701	2.2508	0.6365	0.8934	0.9790	0.2525	0.2184	1.1988
25.0000	0.5453	0.7894	0.1270	0.7053	0.8426	0.3191	0.0703	2.2579	0.6360	0.8947	0.9790	0.2535	0.2192	1.1979
26.0000	0.5444	0.7894	0.1451	0.7076	0.8358	0.3135	0.0756	2.2417	0.6352	0.8958	0.9790	0.2525	0.2164	1.2012
26.0000	0.5442	0.7895	0.1323	0.7080	0.8391	0.3172	0.0703	2.2573	0.6341	0.8956	0.9792	0.2520	0.2198	1.1962
26.0000	0.5446	0.7880	0.1436	0.7025	0.8339	0.3072	0.0807	2.2441	0.6282	0.9093	0.9801	0.2479	0.2075	1.2180
27.0000	0.5439	0.7891	0.1434	0.7074	0.8299	0.3120	0.0735	2.2481	0.6305	0.9106	0.9793	0.2498	0.2139	1.2044
27.0000	0.5436	0.7889	0.1501	0.6995	0.8280	0.3130	0.0719	2.2592	0.6328	0.8980	0.9794	0.2494	0.2137	1.2056
27.0000	0.5437	0.7898	0.1369	0.7119	0.8365	0.3224	0.0725	2.2615	0.6381	0.8889	0.9788	0.2524	0.2216	1.1955
28.0000	0.5430	0.7896	0.1519	0.7119	0.8362	0.3190	0.0915	2.2093	0.6488	0.8722	0.9787	0.2515	0.2170	1.2010
28.0000	0.5430	0.7897	0.1405	0.7080	0.8399	0.3149	0.0815	2.2483	0.6399	0.8904	0.9786	0.2515	0.2173	1.1996
28.0000	0.5430	0.7898	0.1442	0.7111	0.8294	0.3238	0.0713	2.2565	0.6374	0.8878	0.9788	0.2516	0.2211	1.1953
29.0000	0.5423	0.7899	0.1554	0.7068	0.8327	0.3201	0.0833	2.2194	0.6353	0.9001	0.9786	0.2505	0.2194	1.1995
29.0000	0.5424	0.7901	0.1501	0.7191	0.8346	0.3217	0.0811	2.2464	0.6460	0.8782	0.9784	0.2511	0.2219	1.1950
29.0000	0.5425	0.7898	0.1556	0.7092	0.8253	0.3180	0.0811	2.2387	0.6323	0.8991	0.9792	0.2502	0.2177	1.1981
30.0000	0.5419	0.7901	0.1456	0.7082	0.8352	0.3210	0.0791	2.2615	0.6373	0.8881	0.9781	0.2522	0.2209	1.1889
30.0000	0.5421	0.7902	0.1477	0.7145	0.8339	0.3154	0.0798	2.2789	0.6421	0.8788	0.9792	0.2504	0.2143	1.2041
30.0000	0.5418	0.7900	0.1435	0.7158	0.8322	0.3182	0.0726	2.2484	0.6451	0.8779	0.9789	0.2498	0.2175	1.2011
31.0000	0.5413	0.7904	0.1602	0.7149	0.8351	0.3172	0.0920	2.2198	0.6464	0.8795	0.9792	0.2495	0.2168	1.1966
31.0000	0.5414	0.7904	0.1433	0.7127	0.8397	0.3207	0.0861	2.2366	0.6391	0.8915	0.9786	0.2505	0.2202	1.1945
31.0000	0.5415	0.7905	0.1587	0.7151	0.8391	0.3215	0.0863	2.2466	0.6518	0.8748	0.9788	0.2505	0.2214	1.1933
32.0000	0.5408	0.7902	0.1442	0.7103	0.8398	0.3204	0.0769	2.2729	0.6410	0.8807	0.9789	0.2487	0.2217	1.1924
32.0000	0.5408	0.7907	0.1672	0.7095	0.8255	0.3247	0.0862	2.2491	0.6361	0.8894	0.9787	0.2501	0.2231	1.1888
32.0000	0.5409	0.7903	0.1454	0.7131	0.8432	0.3158	0.0840	2.2439	0.6457	0.8743	0.9790	0.2491	0.2175	1.1991
33.0000	0.5404	0.7907	0.1513	0.7110	0.8362	0.3209	0.0825	2.2287	0.6391	0.8842	0.9783	0.2505	0.2214	1.1944
33.0000	0.5405	0.7909	0.1563	0.7110	0.8358	0.3276	0.0905	2.2131	0.6412	0.8832	0.9786	0.2500	0.2220	1.1960
33.0000	0.5405	0.7906	0.1496	0.7046	0.8420	0.3206	0.0891	2.2445	0.6434	0.8876	0.9783	0.2499	0.2203	1.1896
34.0000	0.5401	0.7910	0.1665	0.7084	0.8256	0.6374	0.8913	0.9786	0.2500	0.2206	1.1937	0.3206	0.0846	2.2583
34.0000	0.5401	0.7907	0.1588	0.7164	0.8372	0.3151	0.0926	2.2374	0.6443	0.8734	0.9788	0.2482	0.2188	1.2009
34.0000	0.5400	0.7910	0.1764	0.7155	0.8193	0.3211	0.0910	2.2336	0.6395	0.8952	0.9787	0.2505	0.2205	1.1927
35.0000	0.5398	0.7905	0.1563	0.7094	0.8399	0.3150	0.0888	2.2188	0.6385	0.8872	0.9792	0.2476	0.2156	1.1997
35.0000	0.5401	0.7906	0.1539	0.7108	0.8402	0.3219	0.0865	2.2283	0.6424	0.8817	0.9785	0.2491	0.2223	1.1943
35.0000	0.5399	0.7907	0.1564	0.7094	0.8345	0.3191	0.0878	2.2306	0.6367	0.9024	0.9787	0.2485	0.2196	1.1966
36.0000	0.5394	0.7911	0.1613	0.7153	0.8271	0.3227	0.0830	2.2293	0.6414	0.8849	0.9782	0.2499	0.2214	1.1990
36.0000	0.5397	0.7911	0.1565	0.7167	0.8385	0.3214	0.0878	2.2473	0.6462	0.8815	0.9785	0.2492	0.2208	1.1978
36.0000	0.5396	0.7909	0.1659	0.7096	0.8322	0.3217	0.0918	2.2323	0.6379	0.8930	0.9785	0.2489	0.2201	1.1973
37.0000	0.5392	0.7912	0.1733	0.7212	0.8202	0.3224	0.0918	2.2326	0.6457	0.8756	0.9785	0.2489	0.2182	1.2000
37.0000	0.5391	0.7916	0.1567	0.7163	0.8394	0.3220	0.0906	2.2435	0.6467	0.8858	0.9782	0.2504	0.2221	1.1934
37.0000	0.5392	0.7908	0.1580	0.7103	0.8362	0.3181	0.0880	2.2238	0.6402	0.8852	0.9783	0.2488	0.2228	1.1926
38.0000	0.5388	0.7916	0.1569	0.7089	0.8406	0.3232	0.0921	2.2281	0.6394	0.8926	0.9782	0.2498	0.2240	1.1891
38.0000	0.5389	0.7911	0.1578	0.7148	0.8351	0.3233	0.0893	2.2488	0.6444	0.8769	0.9786	0.2479	0.2221	1.1938
38.0000	0.5388	0.7915	0.1423	0.7208	0.8412	0.3234	0.0775	2.2524	0.6532	0.8693	0.9781	0.2503	0.2236	1.1884
39.0000	0.5386	0.7909	0.1658	0.7214	0.8235	0.3211	0.0856	2.2402	0.6543	0.8680	0.9784	0.2480	0.2181	1.1963
39.0000	0.5387	0.7914	0.1680	0.7199	0.8311	0.3206	0.0898	2.2206	0.6531	0.8710	0.9783	0.2496	0.2209	1.1894
39.0000	0.5386	0.7914	0.1635	0.7158	0.8295	0.3174	0.0822	2.2439	0.6500	0.8746	0.9786	0.2484	0.2189	1.1964
40.0000	0.5384	0.7914	0.1677	0.7152	0.8287	0.3246	0.0897	2.2157	0.6419	0.8842	0.9780	0.2501	0.2254	1.1877
40.0000	0.5384	0.7913	0.1580	0.7163	0.8322	0.3210	0.0845	2.2278	0.6490	0.8830	0.9783	0.2486	0.2202	1.1951
40.0000	0.5385	0.7908	0.1557	0.7122	0.8449	0.3159	0.0892	2.2427	0.6483	0.8717	0.9785	0.2482	0.2177	1.1968
41.0000	0.5384	0.7910	0.1624	0.7189	0.8334	0.3253	0.0926	2.2115	0.6503	0.8728	0.9783	0.2483	0.2208	1.1921
41.0000	0.5382	0.7916	0.1541	0.7190	0.8356	0.3233	0.0871	2.2341	0.6500	0.8764	0.9779	0.2494	0.2223	1.1926
41.0000	0.5381	0.7915	0.1494	0.7201	0.8449	0.3168	0.0837	2.2536	0.6537	0.8688	0.9784	0.2493	0.2197	1.1894
42.0000	0.5381	0.7911	0.1542	0.7122	0.8397	0.3208	0.0865	2.2335	0.6450	0.8836	0.9787	0.2475	0.2214	1.1907
42.0000	0.5378	0.7912	0.1580	0.7135	0.8362	0.3215	0.0904	2.2285	0.6459	0.8820	0.9788	0.2463	0.2180	1.1975
42.0000	0.5381	0.7912	0.1840	0.7218	0.8243	0.3173	0.0957	2.2232	0.6495	0.8825	0.9787	0.2479	0.2228	1.1907
43.0000	0.5379	0.7916	0.1550	0.7139	0.8338	0.3242	0.0871	2.2547	0.6439	0.8793	0.9783	0.2491	0.2224	1.1920
43.0000	0.5378	0.7920	0.1536	0.7132	0.8400	0.3281	0.0874	2.2575	0.6428	0.8890	0.9782	0.2492	0.2284	1.1858
43.0000	0.5378	0.7921	0.1538	0.7170	0.8378	0.3250	0.0837	2.2218	0.6497	0.8771	0.9782	0.2499	0.2257	1.1860
44.0000	0.5377	0.7912	0.1683	0.7137	0.8300	0.3183	0.0918	2.2202	0.6445	0.8804	0.9787	0.2476	0.2178	1.1945
44.0000	0.5377	0.7916	0.1676	0.7219	0.8322	0.3234	0.0934	2.2358	0.6514	0.8743	0.9782	0.2482	0.2247	1.1907
44.0000	0.5378	0.7914	0.1637	0.7178	0.8323	0.3158	0.0905	2.2432	0.6481	0.8708	0.9786	0.2474	0.2171	1.1969
45.0000	0.5374	0.7918	0.1582	0.7189	0.8318	0.3274	0.0843	2.2332	0.6527	0.8711	0.9785	0.2483	0.2235	1.1882
45.0000	0.5374	0.7919	0.1671	0.7159	0.8348	0.3289	0.0935	2.2101	0.6477	0.8748	0.9780	0.2494	0.2272	1.1850
45.0000	0.5375	0.7914	0.1615	0.7187	0.8345	0.3224	0.0854	2.2491	0.6523	0.8662	0.9785	0.2476	0.2216	1.1895
46.0000	0.5373	0.7924	0.1845	0.7207	0.8279	0.3269	0.1013	2.2054	0.6521	0.8664	0.9778	0.2506	0.2273	1.1835
46.0000	0.5371	0.7914	0.1605	0.7221	0.8353	0.3177	0.0913	2.2347	0.6591	0.8577	0.9788	0.2472	0.2181	1.1940
46.0000	0.5374	0.7920	0.1672	0.7188	0.8358	0.3207	0.0941	2.2033	0.6535	0.8747	0.9784	0.2486	0.2207	1.1914
47.0000	0.5370	0.7921	0.1603	0.7171	0.8343	0.3241	0.0899	2.2098	0.6489	0.8809	0.9782	0.2481	0.2232	1.1868
47.0000	0.5371	0.7921	0.1565	0.7202	0.8416	0.3275	0.0904	2.2022	0.6536	0.8684	0.9786	0.2488	0.2249	1.1913
47.0000	0.5374	0.7917	0.1625	0.7223	0.8298	0.3307	0.0888	2.2363	0.6511	0.8713	0.9782	0.2479	0.2244	1.1882
48.0000	0.5371	0.7914	0.1634	0.7225	0.8403	0.6533	0.8638	0.9786	0.2470	0.2229	1.1911	0.3242	0.0986	2.2037
48.0000	0.5370	0.7921	0.1601	0.7093	0.8382	0.3316	0.0881	2.2307	0.6464	0.8745	0.9781	0.2489	0.2298	1.1846
48.0000	0.5370	0.7918	0.1764	0.7215	0.8281	0.3283	0.0966	2.2118	0.6557	0.8670	0.9784	0.2478	0.2253	1.1904
49.0000	0.5369	0.7922	0.1731	0.7150	0.8372	0.3253	0.1021	2.2214	0.6506	0.8737	0.9786	0.2475	0.2224	1.1937
49.0000	0.5368	0.7919	0.1692	0.7251	0.8236	0.3294	0.0875	2.2311	0.6543	0.8682	0.9786	0.2478	0.2246	1.1874
49.0000	0.5368	0.7917	0.1558	0.7164	0.8357	0.3271	0.0883	2.2354	0.6450	0.8744	0.9781	0.2481	0.2242	1.1880
50.0000	0.5366	0.7919	0.1410	0.7250	0.8409	0.3245	0.0827	2.2477	0.6569	0.8563	0.9784	0.2476	0.2220	1.1909
50.0000	0.5367	0.7919	0.1638	0.7160	0.8362	0.3224	0.0928	2.2271	0.6485	0.8718	0.9784	0.2469	0.2242	1.1905
50.0000	0.5369	0.7920	0.1783	0.7171	0.8250	0.3332	0.0946	2.2373	0.6518	0.8643	0.9783	0.2486	0.2262	1.1879
51.0000	0.5366	0.7924	0.1585	0.7215	0.8332	0.3295	0.0839	2.2477	0.6574	0.8624	0.9780	0.2497	0.2270	1.1822
51.0000	0.5366	0.7922	0.1559	0.7149	0.8369	0.3277	0.0848	2.2264	0.6472	0.8767	0.9783	0.2486	0.2249	1.1850
51.0000	0.5366	0.7917	0.1606	0.7077	0.8399	0.3218	0.0880	2.2240	0.6435	0.8794	0.9784	0.2473	0.2211	1.1905
52.0000	0.5364	0.7918	0.1680	0.7087	0.8313	0.3292	0.0956	2.2265	0.6406	0.8856	0.9783	0.2479	0.2254	1.1863
52.0000	0.5365	0.7921	0.1643	0.7140	0.8368	0.3296	0.0938	2.2145	0.6470	0.8704	0.9781	0.2483	0.2264	1.1865
52.0000	0.5365	0.7920	0.1590	0.7135	0.8437	0.3178	0.0939	2.2395	0.6487	0.8785	0.9784	0.2482	0.2207	1.1915
53.0000	0.5363	0.7920	0.1564	0.7144	0.8409	0.3245	0.0928	2.2290	0.6468	0.8780	0.9785	0.2477	0.2239	1.1882
53.0000	0.5362	0.7918	0.1732	0.7172	0.8227	0.3281	0.6456	0.8769	0.9782	0.2473	0.2233	1.1877	0.0876	2.2216
53.0000	0.5363	0.7922	0.1587	0.7151	0.8359	0.3296	0.0917	2.2126	0.6485	0.8750	0.9779	0.2493	0.2277	1.1835
54.0000	0.5362	0.7918	0.1626	0.7224	0.8348	0.6520	0.8620	0.9781	0.2480	0.2232	1.1851	0.3223	0.0893	2.2409
54.0000	0.5362	0.7919	0.1646	0.7165	0.8314	0.3238	0.0872	2.2373	0.6528	0.8677	0.9784	0.2472	0.2204	1.1928
54.0000	0.5362	0.7918	0.1718	0.7152	0.8286	0.3195	0.0863	2.2403	0.6511	0.8786	0.9787	0.2473	0.2188	1.1905
55.0000	0.5360	0.7921	0.1590	0.7161	0.8330	0.3290	0.0873	2.2400	0.6498	0.8697	0.9785	0.2478	0.2257	1.1877
55.0000	0.5361	0.7924	0.1538	0.7198	0.8394	0.3334	0.0854	2.2368	0.6540	0.8645	0.9781	0.2484	0.2285	1.1843
55.0000	0.5360	0.7921	0.1651	0.7154	0.8363	0.3216	0.0915	2.2274	0.6457	0.8828	0.9787	0.2477	0.2232	1.1862
56.0000	0.5360	0.7922	0.1624	0.7210	0.8359	0.3242	0.0914	2.2087	0.6534	0.8638	0.9782	0.2481	0.2252	1.1895
56.0000	0.5359	0.7921	0.1645	0.7161	0.8356	0.3191	0.0906	2.2508	0.6478	0.8755	0.9783	0.2478	0.2221	1.1867
56.0000	0.5360	0.7922	0.1659	0.7252	0.8294	0.3290	0.0837	2.2538	0.6600	0.8574	0.9784	0.2484	0.2263	1.1870
57.0000	0.5358	0.7923	0.1728	0.7195	0.8341	0.3263	0.0977	2.2185	0.6481	0.8725	0.9783	0.2480	0.2272	1.1855
57.0000	0.5359	0.7920	0.1692	0.7153	0.8351	0.3229	0.0928	2.2127	0.6533	0.8659	0.9786	0.2472	0.2248	1.1897
57.0000	0.5360	0.7920	0.1548	0.7118	0.8375	0.3281	0.0872	2.2432	0.6465	0.8783	0.9782	0.2474	0.2248	1.1887
58.0000	0.5358	0.7918	0.1685	0.7218	0.8255	0.3263	0.0848	2.2386	0.6549	0.8649	0.9785	0.2469	0.2236	1.1849
58.0000	0.5357	0.7920	0.1562	0.7236	0.8348	0.3297	0.0854	2.2355	0.6553	0.8636	0.9781	0.2481	0.2269	1.1814
58.0000	0.5357	0.7916	0.1467	0.7162	0.8428	0.3179	0.0821	2.2515	0.6528	0.8705	0.9783	0.2469	0.2202	1.1883
59.0000	0.5356	0.7921	0.1692	0.7196	0.8302	0.3222	0.0894	2.2357	0.6524	0.8709	0.9787	0.2468	0.2234	1.1894
59.0000	0.5358	0.7919	0.1581	0.7123	0.8368	0.3242	0.0861	2.2345	0.6428	0.8804	0.9784	0.2471	0.2260	1.1857
59.0000	0.5358	0.7921	0.1555	0.7197	0.8281	0.3277	0.0836	2.2700	0.6485	0.8753	0.9784	0.2471	0.2221	1.1878
60.0000	0.5357	0.7923	0.1668	0.7160	0.8350	0.3256	0.0898	2.2518	0.6468	0.8795	0.9781	0.2477	0.2239	1.1840
60.0000	0.5355	0.7923	0.1609	0.7172	0.8347	0.3252	0.0901	2.2131	0.6519	0.8749	0.9782	0.2479	0.2264	1.1836
60.0000	0.5356	0.7926	0.1627	0.7262	0.8308	0.3267	0.0875	2.2360	0.6533	0.8717	0.9787	0.2478	0.2233	1.1863
61.0000	0.5354	0.7925	0.1578	0.7226	0.8368	0.3356	0.0850	2.2318	0.6568	0.8618	0.9778	0.2492	0.2323	1.1766
61.0000	0.5356	0.7919	0.1701	0.7201	0.8307	0.3258	0.0943	2.2078	0.6540	0.8686	0.9782	0.2469	0.2243	1.1868
61.0000	0.5356	0.7922	0.1502	0.7155	0.8382	0.3303	0.0855	2.2528	0.6495	0.8720	0.9781	0.2484	0.2251	1.1798
62.0000	0.5355	0.7919	0.1547	0.7138	0.8321	0.3269	0.0820	2.2471	0.6498	0.8717	0.9787	0.2465	0.2209	1.1883
62.0000	0.5354	0.7920	0.1577	0.7134	0.8361	0.3269	0.0877	2.2318	0.6454	0.8745	0.9781	0.2476	0.2246	1.1851
62.0000	0.5355	0.7922	0.1661	0.7144	0.8325	0.3247	0.0868	2.2201	0.6457	0.8877	0.9784	0.2473	0.2268	1.1862
63.0000	0.5354	0.7918	0.1569	0.7172	0.8320	0.3240	0.0802	2.2319	0.6514	0.8637	0.9785	0.2465	0.2232	1.1884
63.0000	0.5352	0.7925	0.1603	0.7231	0.8328	0.3287	0.0890	2.2513	0.6541	0.8694	0.9783	0.2482	0.2253	1.1814
63.0000	0.5354	0.7926	0.1529	0.7137	0.8363	0.3290	0.0802	2.2313	0.6502	0.8703	0.9781	0.2480	0.2288	1.1812
64.0000	0.5353	0.7922	0.1682	0.7181	0.8269	0.3245	0.0866	2.2297	0.6465	0.8693	0.9783	0.2477	0.2232	1.1839
64.0000	0.5351	0.7923	0.1533	0.7201	0.8450	0.3220	0.0961	2.2305	0.6553	0.8644	0.9787	0.2466	0.2210	1.1894
64.0000	0.5353	0.7920	0.1672	0.7224	0.8353	0.3291	0.0961	2.2065	0.6556	0.8604	0.9785	0.2468	0.2261	1.1850
65.0000	0.5351	0.7925	0.1654	0.7197	0.8256	0.3296	0.0822	2.2382	0.6520	0.8684	0.9783	0.2478	0.2264	1.1852
65.0000	0.5351	0.7922	0.1690	0.7138	0.8339	0.3214	0.0917	2.2203	0.6422	0.8797	0.9781	0.2484	0.2232	1.1836
65.0000	0.5351	0.7921	0.1764	0.7248	0.8237	0.3233	0.0917	2.2056	0.6560	0.8640	0.9784	0.2471	0.2232	1.1857
66.0000	0.5351	0.7923	0.1521	0.7109	0.8460	0.3242	0.0930	2.2152	0.6519	0.8651	0.9787	0.2467	0.2215	1.1873
66.0000	0.5352	0.7921	0.1639	0.7127	0.8381	0.3257	0.0937	2.2180	0.6483	0.8774	0.9786	0.2467	0.2232	1.1857
66.0000	0.5351	0.7924	0.1662	0.7201	0.8284	0.3308	0.0896	2.2367	0.6505	0.8679	0.9781	0.2476	0.2266	1.1839
67.0000	0.5350	0.7927	0.1674	0.7238	0.8349	0.3297	0.0933	2.1998	0.6565	0.8632	0.9781	0.2481	0.2280	1.1809
67.0000	0.5348	0.7923	0.1845	0.7173	0.8186	0.3201	0.0907	2.2307	0.6465	0.8802	0.9783	0.2475	0.2204	1.1862
67.0000	0.5350	0.7925	0.1710	0.7139	0.8366	0.3273	0.0987	2.2126	0.6543	0.8698	0.9782	0.2481	0.2258	1.1812
68.0000	0.5348	0.7924	0.1530	0.7164	0.8428	0.3269	0.0887	2.2305	0.6525	0.8681	0.9781	0.2478	0.2257	1.1879
68.0000	0.5350	0.7924	0.1532	0.7182	0.8392	0.3239	0.0848	2.2152	0.6495	0.8756	0.9781	0.2482	0.2234	1.1852
68.0000	0.5351	0.7920	0.1763	0.7224	0.8240	0.3264	0.0885	2.2123	0.6526	0.8660	0.9786	0.2467	0.2247	1.1836
69.0000	0.5348	0.7924	0.1753	0.7154	0.8296	0.3279	0.0939	2.2209	0.6506	0.8689	0.9784	0.2477	0.2261	1.1820
69.0000	0.5348	0.7923	0.1501	0.7263	0.8388	0.3252	0.0854	2.2434	0.6567	0.8587	0.9787	0.2462	0.2228	1.1877
69.0000	0.5349	0.7923	0.1745	0.7145	0.8277	0.3285	0.0937	2.2003	0.6506	0.8761	0.9787	0.2471	0.2237	1.1881
70.0000	0.5348	0.7921	0.1710	0.7189	0.8264	0.3279	0.0857	2.2183	0.6532	0.8667	0.9789	0.2455	0.2240	1.1866
70.0000	0.5347	0.7924	0.1608	0.7115	0.8376	0.6467	0.8759	0.9783	0.2477	0.2275	1.1827	0.3337	0.0921	2.2096
70.0000	0.5347	0.7926	0.1641	0.7192	0.8373	0.3280	0.0886	2.2178	0.6556	0.8623	0.9782	0.2482	0.2286	1.1793
71.0000	0.5348	0.7922	0.1600	0.7175	0.8369	0.3224	0.0924	2.2211	0.6482	0.8703	0.9786	0.2470	0.2224	1.1863
71.0000	0.5347	0.7923	0.1769	0.7200	0.8294	0.3257	0.0949	2.2182	0.6561	0.8610	0.9785	0.2469	0.2253	1.1867
71.0000	0.5347	0.7925	0.1688	0.7206	0.8291	0.3339	0.0885	2.2109	0.6562	0.8602	0.9783	0.2478	0.2271	1.1866
72.0000	0.5346	0.7928	0.1610	0.7147	0.8412	0.3336	0.0949	2.2115	0.6513	0.8631	0.9780	0.2485	0.2286	1.1811
72.0000	0.5345	0.7923	0.1623	0.7189	0.8380	0.3286	0.0948	2.1947	0.6539	0.8705	0.9788	0.2466	0.2220	1.1870
72.0000	0.5346	0.7923	0.1604	0.7143	0.8337	0.3308	0.0908	2.2120	0.6474	0.8748	0.9787	0.2468	0.2251	1.1845
73.0000	0.5347	0.7923	0.1685	0.7164	0.8322	0.3270	0.0919	2.2181	0.6462	0.8718	0.9781	0.2478	0.2270	1.1777
73.0000	0.5345	0.7923	0.1712	0.7211	0.8315	0.3313	0.0971	2.2137	0.6514	0.8685	0.9783	0.2470	0.2266	1.1818
73.0000	0.5346	0.7927	0.1606	0.7194	0.8395	0.3284	0.0894	2.2364	0.6544	0.8705	0.9785	0.2474	0.2274	1.1813
74.0000	0.5344	0.7928	0.1562	0.7198	0.8388	0.3314	0.0884	2.2209	0.6532	0.8648	0.9787	0.2464	0.2279	1.1827
74.0000	0.5345	0.7927	0.1742	0.7254	0.8207	0.3284	0.0897	2.2103	0.6529	0.8581	0.9780	0.2482	0.2277	1.1805
74.0000	0.5345	0.7922	0.1636	0.7222	0.8293	0.3281	0.0899	2.2173	0.6542	0.8592	0.9789	0.2458	0.2213	1.1881
75.0000	0.5344	0.7928	0.1535	0.7181	0.8418	0.3291	0.0945	2.2127	0.6487	0.8741	0.9782	0.2474	0.2256	1.1849
75.0000	0.5345	0.7923	0.1648	0.7176	0.8328	0.3292	0.0882	2.2338	0.6520	0.8705	0.9784	0.2469	0.2267	1.1831
75.0000	0.5344	0.7928	0.1690	0.7241	0.8305	0.3245	0.0929	2.2112	0.6534	0.8669	0.9783	0.2480	0.2252	1.1814
76.0000	0.5345	0.7923	0.1736	0.7280	0.8263	0.3217	0.0883	2.2082	0.6576	0.8565	0.9786	0.2465	0.2233	1.1870
76.0000	0.5343	0.7927	0.1618	0.7154	0.8341	0.3279	0.0894	2.2244	0.6514	0.8630	0.9785	0.2473	0.2236	1.1851
76.0000	0.5344	0.7924	0.1606	0.7169	0.8300	0.6489	0.8733	0.9785	0.2470	0.2244	1.1841	0.3302	0.0876	2.2221
77.0000	0.5344	0.7925	0.1730	0.7193	0.8301	0.3308	0.0990	2.2052	0.6506	0.8734	0.9785	0.2473	0.2256	1.1850
77.0000	0.5343	0.7924	0.1538	0.7157	0.8404	0.3280	0.0923	2.2055	0.6513	0.8681	0.9788	0.2467	0.2235	1.1842
77.0000	0.5344	0.7926	0.1591	0.7165	0.8378	0.3322	0.0901	2.2270	0.6512	0.8682	0.9783	0.2481	0.2274	1.1824
78.0000	0.5342	0.7925	0.1741	0.7226	0.8359	0.3228	0.0963	2.2011	0.6593	0.8644	0.9784	0.2471	0.2231	1.1828
78.0000	0.5343	0.7926	0.1762	0.7200	0.8311	0.3307	0.0967	2.2191	0.6527	0.8681	0.9782	0.2474	0.2288	1.1826
78.0000	0.5344	0.7921	0.1685	0.7135	0.8349	0.3248	0.0961	2.2214	0.6445	0.8769	0.9786	0.2461	0.2225	1.1872
79.0000	0.5341	0.7926	0.1703	0.7241	0.8308	0.3299	0.0977	2.2219	0.6548	0.8634	0.9785	0.2469	0.2274	1.1816
79.0000	0.5343	0.7926	0.1558	0.7192	0.8398	0.3277	0.0875	2.2172	0.6546	0.8581	0.9784	0.2467	0.2250	1.1831
79.0000	0.5342	0.7925	0.1556	0.7255	0.8362	0.3291	0.0883	2.2235	0.6540	0.8639	0.9787	0.2469	0.2260	1.1826
80.0000	0.5342	0.7927	0.1708	0.7181	0.8254	0.3345	0.0904	2.2286	0.6493	0.8757	0.9784	0.2471	0.2276	1.1825
80.0000	0.5343	0.7926	0.1679	0.7228	0.8266	0.3308	0.0873	2.2317	0.6525	0.8682	0.9788	0.2468	0.2261	1.1797
80.0000	0.5341	0.7928	0.1623	0.7216	0.8356	0.3358	0.0910	2.2279	0.6527	0.8682	0.9783	0.2477	0.2313	1.1759
